"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Publisher","Document Type","Publication Stage","Open Access","Source","EID"
"Hawley R.J.; Goodrich J.A.; Korth N.L.; Rust C.J.; Fet E.V.; Frye C.; MacMannis K.R.; Wooten M.S.; Jacobs M.; Sinha R.","Hawley, Robert J. (38961481800); Goodrich, James A. (7102131357); Korth, Nora L. (57195930523); Rust, Christopher J. (57195933023); Fet, Elizabeth V. (6507365959); Frye, Craig (57195928878); MacMannis, Katherine R. (55894891900); Wooten, Matthew S. (55325316300); Jacobs, Mark (57195927720); Sinha, Rajib (7402857502)","38961481800; 7102131357; 57195930523; 57195933023; 6507365959; 57195928878; 55894891900; 55325316300; 57195927720; 7402857502","Detention Outlet Retrofit Improves the Functionality of Existing Detention Basins by Reducing Erosive Flows in Receiving Channels","2017","Journal of the American Water Resources Association","53","5","","1032","1047","15","13","10.1111/1752-1688.12548","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030157635&doi=10.1111%2f1752-1688.12548&partnerID=40&md5=71a2f39528c9b86bd713356b1cb7fc90","Blackwell Publishing Inc.","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85030157635"
"Sparkman S.A.; Hogan D.M.; Hopkins K.G.; Loperfido J.V.","Sparkman, Stephanie A. (57195932359); Hogan, Dianna M. (8852451900); Hopkins, Kristina G. (56100113700); Loperfido, J.V. (35099298800)","57195932359; 8852451900; 56100113700; 35099298800","Modeling Watershed-Scale Impacts of Stormwater Management with Traditional versus Low Impact Development Design","2017","Journal of the American Water Resources Association","53","5","","1081","1094","13","29","10.1111/1752-1688.12559","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030152984&doi=10.1111%2f1752-1688.12559&partnerID=40&md5=8739a94ab5bc6580d1f6af7b8e6ae7aa","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85030152984"
"Rosburg T.T.; Nelson P.A.; Bledsoe B.P.","Rosburg, Tyler T. (57189057267); Nelson, Peter A. (55085285100); Bledsoe, Brian P. (7004952295)","57189057267; 55085285100; 7004952295","Effects of Urbanization on Flow Duration and Stream Flashiness: A Case Study of Puget Sound Streams, Western Washington, USA","2017","Journal of the American Water Resources Association","53","2","","493","507","14","33","10.1111/1752-1688.12511","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015248000&doi=10.1111%2f1752-1688.12511&partnerID=40&md5=28bff19476118aa9d1de9ca02aff115d","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85015248000"
"Pyo J.; Baek S.-S.; Kim M.; Park S.; Lee H.; Ra J.-S.; Cho K.H.","Pyo, Jongcheol (57038412000); Baek, Sang-Soo (56276392900); Kim, Minjeong (55686327500); Park, Sanghun (57196438395); Lee, Hyuk (35487964600); Ra, Jin-Sung (15064593400); Cho, Kyung Hwa (26022315200)","57038412000; 56276392900; 55686327500; 57196438395; 35487964600; 15064593400; 26022315200","Optimizing Agricultural Best Management Practices in a Lake Erie Watershed","2017","Journal of the American Water Resources Association","53","6","","1281","1292","11","12","10.1111/1752-1688.12571","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029499851&doi=10.1111%2f1752-1688.12571&partnerID=40&md5=ac344273b5aadea5b1eeff7a917dc8f0","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85029499851"
"Harris M.A.; Diehl T.H.","Harris, Melissa A. (57195933254); Diehl, Timothy H. (7003650862)","57195933254; 7003650862","A Comparison of Three Federal Datasets for Thermoelectric Water Withdrawals in the United States for 2010","2017","Journal of the American Water Resources Association","53","5","","1062","1080","18","11","10.1111/1752-1688.12551","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030180991&doi=10.1111%2f1752-1688.12551&partnerID=40&md5=6ea144813254a51a9944416ed4087024","Blackwell Publishing Inc.","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85030180991"
"Ercan A.; Kavvas M.L.; Carr K.; Hockett Z.; Bandeh H.; Mussen T.D.; Cocherell D.; Poletto J.B.; Cech J.J., Jr.; Fangue N.A.","Ercan, Ali (56350402300); Kavvas, M. Levent (7004458729); Carr, Kara (36187915500); Hockett, Zachary (56115192500); Bandeh, Hossein (35091144100); Mussen, Timothy D. (6508307526); Cocherell, Dennis (35728164300); Poletto, Jamilynn B. (55569623300); Cech, Joseph J. (7007046654); Fangue, Nann A. (6507098689)","56350402300; 7004458729; 36187915500; 56115192500; 35091144100; 6508307526; 35728164300; 55569623300; 7007046654; 6507098689","Hydraulics Near Unscreened Diversion Pipes in Open Channels: Large Flume Experiments","2017","Journal of the American Water Resources Association","53","2","","431","441","10","1","10.1111/1752-1688.12503","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013216785&doi=10.1111%2f1752-1688.12503&partnerID=40&md5=3c9952af1e7286ef04ef665c31a58851","Blackwell Publishing Inc.","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85013216785"
"Salas F.R.; Somos-Valenzuela M.A.; Dugger A.; Maidment D.R.; Gochis D.J.; David C.H.; Yu W.; Ding D.; Clark E.P.; Noman N.","Salas, Fernando R. (55438081600); Somos-Valenzuela, Marcelo A. (55644084400); Dugger, Aubrey (36970501500); Maidment, David R. (7005570357); Gochis, David J. (6602948135); David, Cédric H. (15130987300); Yu, Wei (55473182500); Ding, Deng (57190182673); Clark, Edward P. (55795261400); Noman, Nawajish (6508099535)","55438081600; 55644084400; 36970501500; 7005570357; 6602948135; 15130987300; 55473182500; 57190182673; 55795261400; 6508099535","Towards Real-Time Continental Scale Streamflow Simulation in Continuous and Discrete Space","2018","Journal of the American Water Resources Association","54","1","","7","27","20","69","10.1111/1752-1688.12586","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031430448&doi=10.1111%2f1752-1688.12586&partnerID=40&md5=34a62c0bbfecac5a365d0a12a2fefdbc","Blackwell Publishing Inc.","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85031430448"
"Zhao T.; Minsker B.; Salas F.; Maidment D.; Diev V.; Spoelstra J.; Dhingra P.","Zhao, Tingting (56331843500); Minsker, Barbara (6701548472); Salas, Fernando (55438081600); Maidment, David (7005570357); Diev, Vesselin (57204407245); Spoelstra, Jacob (57207651348); Dhingra, Prashant (57189347919)","56331843500; 6701548472; 55438081600; 7005570357; 57204407245; 57207651348; 57189347919","Statistical and Hybrid Methods Implemented in a Web Application for Predicting Reservoir Inflows during Flood Events","2018","Journal of the American Water Resources Association","54","1","","69","89","20","9","10.1111/1752-1688.12575","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030113913&doi=10.1111%2f1752-1688.12575&partnerID=40&md5=2c0a6dccc5577eab462a9fbe80cca42c","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85030113913"
"Floress K.; Kolozsvary M.B.; Mangun J.","Floress, Kristin (25724197100); Kolozsvary, Mary Beth (6506283911); Mangun, Jean (7801482482)","25724197100; 6506283911; 7801482482","Expert Perceptions of Approaches to Protecting Isolated Wetlands in the Northeastern United States","2017","Journal of the American Water Resources Association","53","5","","1048","1061","13","7","10.1111/1752-1688.12553","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026427453&doi=10.1111%2f1752-1688.12553&partnerID=40&md5=2610c5504585333d8da983131d60fccd","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85026427453"
"Lane B.A.; Dahlke H.E.; Pasternack G.B.; Sandoval-Solis S.","Lane, Belize A. (55975114800); Dahlke, Helen E. (16645385100); Pasternack, Gregory B. (13605431400); Sandoval-Solis, Samuel (23995805500)","55975114800; 16645385100; 13605431400; 23995805500","Revealing the Diversity of Natural Hydrologic Regimes in California with Relevance for Environmental Flows Applications","2017","Journal of the American Water Resources Association","53","2","","411","430","19","29","10.1111/1752-1688.12504","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012986173&doi=10.1111%2f1752-1688.12504&partnerID=40&md5=936f2827894d92cb8aff35af87541907","Blackwell Publishing Inc.","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85012986173"
"Maidment D.R.","Maidment, David R. (7005570357)","7005570357","Conceptual Framework for the National Flood Interoperability Experiment","2017","Journal of the American Water Resources Association","53","2","","245","257","12","88","10.1111/1752-1688.12474","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991744497&doi=10.1111%2f1752-1688.12474&partnerID=40&md5=04681ee29afee54de87c0148167e8c5d","Blackwell Publishing Inc.","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84991744497"
"Sadeghi K.M.; Loáiciga H.A.; Kharaghani S.","Sadeghi, K. Majid (56709406400); Loáiciga, Hugo A. (7005327958); Kharaghani, Shahram (56439968700)","56709406400; 7005327958; 56439968700","Stormwater Control Measures for Runoff and Water Quality Management in Urban Landscapes","2018","Journal of the American Water Resources Association","54","1","","124","133","9","21","10.1111/1752-1688.12547","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026268629&doi=10.1111%2f1752-1688.12547&partnerID=40&md5=cb1a4640c7034aecbc505f1b06dc2e99","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85026268629"
"Kang H.; Sridhar V.","Kang, Hyunwoo (56982176300); Sridhar, Venkataramana (7005199567)","56982176300; 7005199567","Assessment of Future Drought Conditions in the Chesapeake Bay Watershed","2018","Journal of the American Water Resources Association","54","1","","160","183","23","36","10.1111/1752-1688.12600","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034651788&doi=10.1111%2f1752-1688.12600&partnerID=40&md5=2ea0e3ed17d27a291ccca3ef29cd0ba0","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85034651788"
"Squires A.L.; Boll J.; Brooks E.S.","Squires, Audrey L. (56559673700); Boll, Jan (7003953421); Brooks, Erin S. (7102304929)","56559673700; 7003953421; 7102304929","On the Role of Spatial, Temporal, and Climatic Forces on Stream Sediment Loading from Rural and Urban Ecosystems","2017","Journal of the American Water Resources Association","53","5","","1195","1211","16","2","10.1111/1752-1688.12566","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030177017&doi=10.1111%2f1752-1688.12566&partnerID=40&md5=bfabe5d92dfea44b937d4e91ddf9dc37","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85030177017"
"Shao H.; Yang W.; Lindsay J.; Liu Y.; Yu Z.; Oginskyy A.","Shao, Hui (57206513154); Yang, Wanhong (9734277700); Lindsay, John (57209325574); Liu, Yongbo (56928446900); Yu, Zhiqiang (7404345818); Oginskyy, Anatoliy (26022038900)","57206513154; 9734277700; 57209325574; 56928446900; 7404345818; 26022038900","An Open Source GIS-Based Decision Support System for Watershed Evaluation of Best Management Practices","2017","Journal of the American Water Resources Association","53","3","","521","531","10","14","10.1111/1752-1688.12521","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017503062&doi=10.1111%2f1752-1688.12521&partnerID=40&md5=96bdf0baddf0ad61550f89df7e66491b","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85017503062"
"Dudley R.W.; Hodgkins G.A.; Dickinson J.E.","Dudley, Robert W. (7102777268); Hodgkins, Glenn A. (6506455567); Dickinson, Jesse E. (7202899895)","7102777268; 6506455567; 7202899895","Forecasting the Probability of Future Groundwater Levels Declining Below Specified Low Thresholds in the Conterminous U.S.","2017","Journal of the American Water Resources Association","53","6","","1424","1436","12","4","10.1111/1752-1688.12582","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035759845&doi=10.1111%2f1752-1688.12582&partnerID=40&md5=4fb803e7f7ba5418d8ea79d0b8afbd11","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85035759845"
"Cockerill K.; Anderson W.P., Jr.; Harris F.C.; Straka K.","Cockerill, Kristan (20435504500); Anderson, William P. (7403926838); Harris, F. Claire (57194154069); Straka, Kelli (57194153726)","20435504500; 7403926838; 57194154069; 57194153726","Hot, Salty Water: A Confluence of Issues in Managing Stormwater Runoff for Urban Streams","2017","Journal of the American Water Resources Association","53","3","","707","724","17","14","10.1111/1752-1688.12528","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018898693&doi=10.1111%2f1752-1688.12528&partnerID=40&md5=13df923582bbc5c50d0fc575350aedb1","Blackwell Publishing Inc.","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85018898693"
"Bailey R.; Rathjens H.; Bieger K.; Chaubey I.; Arnold J.","Bailey, Ryan (26032500800); Rathjens, Hendrik (54386068800); Bieger, Katrin (35800886800); Chaubey, Indrajeet (57203258574); Arnold, Jeffrey (7403060643)","26032500800; 54386068800; 35800886800; 57203258574; 7403060643","SWATMOD-Prep: Graphical User Interface for Preparing Coupled SWAT-MODFLOW Simulations","2017","Journal of the American Water Resources Association","53","2","","400","410","10","38","10.1111/1752-1688.12502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013040846&doi=10.1111%2f1752-1688.12502&partnerID=40&md5=4723c128afe2dc7707a0b8651997943e","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85013040846"
"Ikenberry C.D.; Crumpton W.G.; Arnold J.G.; Soupir M.L.; Gassman P.W.","Ikenberry, Charles D. (6507836201); Crumpton, William G. (6701566722); Arnold, Jeffrey G. (7403060643); Soupir, Michelle L. (10739701600); Gassman, Philip W. (7006885932)","6507836201; 6701566722; 7403060643; 10739701600; 7006885932","Evaluation of Existing and Modified Wetland Equations in the SWAT Model","2017","Journal of the American Water Resources Association","53","6","","1267","1280","13","15","10.1111/1752-1688.12570","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030115381&doi=10.1111%2f1752-1688.12570&partnerID=40&md5=33793491c6a821403a17c7a24d0e54b6","Blackwell Publishing Inc.","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85030115381"
"Merwade V.; Baffaut C.; Bieger K.; Boithias L.; Rathjens H.","Merwade, Venkatesh (8519969000); Baffaut, Claire (6602917704); Bieger, Katrin (35800886800); Boithias, Laurie (51565438000); Rathjens, Hendrik (54386068800)","8519969000; 6602917704; 35800886800; 51565438000; 54386068800","Featured Series Conclusion: SWAT Applications for Emerging Hydrologic and Water Quality Challenges","2017","Journal of the American Water Resources Association","53","6","","1390","1392","2","3","10.1111/1752-1688.12601","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035788380&doi=10.1111%2f1752-1688.12601&partnerID=40&md5=40dd0ebffe70ccaac42a69e3ca63f766","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85035788380"
"Hoag D.L.K.; Arabi M.; Osmond D.; Ribaudo M.; Motallebi M.; Tasdighi A.","Hoag, Dana L.K. (7003882312); Arabi, Mazdak (14520309600); Osmond, Deanna (7101898933); Ribaudo, Marc (55912502100); Motallebi, Marzieh (57193154671); Tasdighi, Ali (57192948201)","7003882312; 14520309600; 7101898933; 55912502100; 57193154671; 57192948201","Policy Utopias for Nutrient Credit Trading Programs with Nonpoint Sources","2017","Journal of the American Water Resources Association","53","3","","514","520","6","20","10.1111/1752-1688.12532","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019165690&doi=10.1111%2f1752-1688.12532&partnerID=40&md5=f05b0ba7777bba82e22c4520f37a62b4","Blackwell Publishing Inc.","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85019165690"
"Tavakoly A.A.; Snow A.D.; David C.H.; Follum M.L.; Maidment D.R.; Yang Z.-L.","Tavakoly, Ahmad A. (56925485100); Snow, Alan D. (57126854400); David, Cédric H. (15130987300); Follum, Michael L. (56829539000); Maidment, David R. (7005570357); Yang, Zong-Liang (7405429767)","56925485100; 57126854400; 15130987300; 56829539000; 7005570357; 7405429767","Continental-Scale River Flow Modeling of the Mississippi River Basin Using High-Resolution NHDPlus Dataset","2017","Journal of the American Water Resources Association","53","2","","258","279","21","44","10.1111/1752-1688.12456","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986292753&doi=10.1111%2f1752-1688.12456&partnerID=40&md5=a62ef1a41bc3f0cace7dea7ee93487bf","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-84986292753"
"Wigington P.J., Jr.","Wigington, Parker J. (6701312182)","6701312182","Water Commentaries and Reviews","2017","Journal of the American Water Resources Association","53","3","","513","","","0","10.1111/1752-1688.12549","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020306600&doi=10.1111%2f1752-1688.12549&partnerID=40&md5=e737106c9288e6950921a1cc1d31837e","Blackwell Publishing Inc.","Editorial","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85020306600"
